EGID_chiff,EWID,ID,Belegungsjahr,Bauperiode,Quartiersgruppe,Quartiersgruppe Name,Wohnungsgroesse,Anz_Kinder,Anz_Erwachsene,HH_Typ,HH_Typ_label,Erstellungsjahr,Wechsel,Dichte,Ueberbelegung,WGM
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,1.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-1.0,2016,8022,23,St.Georgen,2,0,1,1,Einpersonenhaushalt,2013,False,0.5,False,2
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,1.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-1.0,2017,8022,23,St.Georgen,2,0,1,1,Einpersonenhaushalt,2013,False,0.5,False,2
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,1.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-1.0,2018,8022,23,St.Georgen,2,0,1,1,Einpersonenhaushalt,2013,False,0.5,False,2
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,1.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-1.0,2019,8022,23,St.Georgen,2,0,1,1,Einpersonenhaushalt,2013,False,0.5,False,2
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2013,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2014,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2015,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2016,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2017,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2018,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162,2.0,10-209-247-178-209-183-206-131-142-249-145-66-41-115-211-142-244-134-98-250-245-253-159-216-27-127-44-104-226-248-202-162-2.0,2019,8022,23,St.Georgen,3,0,1,1,Einpersonenhaushalt,2013,False,0.3333333333333333,False,3
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2013,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2013,False,0.25,False,4
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2014,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2013,False,0.25,False,4
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2015,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2013,False,0.25,False,4
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2016,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2013,False,0.25,False,4
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2017,8022,13,Lachen,4,0,1,1,Einpersonenhaushalt,2013,False,0.25,False,4
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2018,8022,13,Lachen,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2013,True,0.625,False,4
101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218,1.0,101-71-97-225-239-65-32-208-5-226-231-118-63-236-226-147-205-139-153-196-240-143-232-32-89-139-79-131-63-202-224-218-1.0,2019,8022,13,Lachen,4,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2013,False,0.625,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2011,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2012,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2013,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2014,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2015,8022,11,Winkeln,4,1,3,4,Drei oder mehr Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.875,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2016,8022,11,Winkeln,4,1,3,4,Drei oder mehr Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.875,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2017,8022,11,Winkeln,4,1,3,4,Drei oder mehr Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.875,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2018,8022,11,Winkeln,4,0,4,6,Haushalte mit drei oder mehr Erwachsenen,2011,True,1.0,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,1.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-1.0,2019,8022,11,Winkeln,4,0,3,6,Haushalte mit drei oder mehr Erwachsenen,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2013,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2014,8022,11,Winkeln,4,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.5,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2015,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,True,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2016,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2017,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2018,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,2.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-2.0,2019,8022,11,Winkeln,4,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.75,False,4
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2011,8022,11,Winkeln,5,1,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.5,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2012,8022,11,Winkeln,5,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.6,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2013,8022,11,Winkeln,5,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.6,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2014,8022,11,Winkeln,5,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.6,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2015,8022,11,Winkeln,5,2,2,3,Zwei Erwachsene mit mindestens einer Person unter 18 Jahren,2011,False,0.6,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2016,8022,11,Winkeln,5,0,2,5,Haushalte mit zwei Erwachsenen,2011,True,0.4,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2017,8022,11,Winkeln,5,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.4,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2018,8022,11,Winkeln,5,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.4,False,5
102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52,3.0,102-15-242-132-26-37-70-46-108-237-241-87-153-116-100-185-255-217-139-95-244-237-61-1-200-240-19-7-197-125-82-52-3.0,2019,8022,11,Winkeln,5,0,2,5,Haushalte mit zwei Erwachsenen,2011,False,0.4,False,5
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2012,8022,35,Neudorf,3,0,1,1,Einpersonenhaushalt,2012,False,0.3333333333333333,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2013,8022,35,Neudorf,3,0,1,1,Einpersonenhaushalt,2012,False,0.3333333333333333,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2014,8022,35,Neudorf,3,0,1,1,Einpersonenhaushalt,2012,False,0.3333333333333333,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2016,8022,35,Neudorf,3,0,2,5,Haushalte mit zwei Erwachsenen,2012,True,0.6666666666666666,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2017,8022,35,Neudorf,3,0,2,5,Haushalte mit zwei Erwachsenen,2012,False,0.6666666666666666,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2018,8022,35,Neudorf,3,0,2,5,Haushalte mit zwei Erwachsenen,2012,False,0.6666666666666666,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,1.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-1.0,2019,8022,35,Neudorf,3,0,2,5,Haushalte mit zwei Erwachsenen,2012,False,0.6666666666666666,False,3
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2012,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2013,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2014,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2015,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2016,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2018,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,10.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-10.0,2019,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,11.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-11.0,2012,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,11.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-11.0,2013,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,11.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-11.0,2014,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,11.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-11.0,2015,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,11.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-11.0,2016,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,11.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-11.0,2018,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120,12.0,102-161-238-35-54-238-76-153-239-229-128-93-62-189-113-162-28-173-221-39-115-81-130-228-84-169-156-141-111-99-230-120-12.0,2012,8022,35,Neudorf,2,0,1,1,Einpersonenhaushalt,2012,False,0.5,False,2
